\u0209B           ₛ            \_s                                          LATIN SUBSCRIPT SMALL LETTER S
\u0209C           ₜ            \_t                                          LATIN SUBSCRIPT SMALL LETTER T
\u020A7           ₧            \Elzpes                                      PESETA SIGN
\u020AC           €            \euro                                        EURO SIGN
\u020D0           ◌⃐            \leftharpoonaccent                           COMBINING LEFT HARPOON ABOVE / NON-SPACING LEFT HARPOON ABOVE
\u020D1           ◌⃑            \rightharpoonaccent                          COMBINING RIGHT HARPOON ABOVE / NON-SPACING RIGHT HARPOON ABOVE
\u020D2           ◌⃒            \vertoverlay                                 COMBINING LONG VERTICAL LINE OVERLAY / NON-SPACING LONG VERTICAL BAR OVERLAY
\u020D6           ◌⃖            \overleftarrow                               COMBINING LEFT ARROW ABOVE / NON-SPACING LEFT ARROW ABOVE
\u020D7           ◌⃗            \vec                                         COMBINING RIGHT ARROW ABOVE / NON-SPACING RIGHT ARROW ABOVE
\u020DB           ◌⃛            \dddot                                       COMBINING THREE DOTS ABOVE / NON-SPACING THREE DOTS ABOVE
\u020DC           ◌⃜            \ddddot                                      COMBINING FOUR DOTS ABOVE / NON-SPACING FOUR DOTS ABOVE
\u020DD           ◌⃝            \enclosecircle                               COMBINING ENCLOSING CIRCLE / ENCLOSING CIRCLE
\u020DE           ◌⃞            \enclosesquare                               COMBINING ENCLOSING SQUARE / ENCLOSING SQUARE
\u020DF           ◌⃟            \enclosediamond                              COMBINING ENCLOSING DIAMOND / ENCLOSING DIAMOND
\u020E1           ◌⃡            \overleftrightarrow                          COMBINING LEFT RIGHT ARROW ABOVE / NON-SPACING LEFT RIGHT ARROW ABOVE
\u020E4           ◌⃤            \enclosetriangle                             COMBINING ENCLOSING UPWARD POINTING TRIANGLE
\u020E7           ◌⃧            \annuity                                     COMBINING ANNUITY SYMBOL
\u020E8           ◌⃨            \threeunderdot                               COMBINING TRIPLE UNDERDOT
\u020E9           ◌⃩            \widebridgeabove                             COMBINING WIDE BRIDGE ABOVE
\u020EC           ◌⃬            \underrightharpoondown                       COMBINING RIGHTWARDS HARPOON WITH BARB DOWNWARDS
\u020ED           ◌⃭            \underleftharpoondown                        COMBINING LEFTWARDS HARPOON WITH BARB DOWNWARDS
\u020EE           ◌⃮            \underleftarrow                              COMBINING LEFT ARROW BELOW
\u020EF           ◌⃯            \underrightarrow                             COMBINING RIGHT ARROW BELOW
\u020F0           ◌⃰            \asteraccent                                 COMBINING ASTERISK ABOVE
\u02102           ℂ            \BbbC                                        DOUBLE-STRUCK CAPITAL C / DOUBLE-STRUCK C
\u02107           ℇ            \Eulerconst                                  EULER CONSTANT / EULERS
\u0210A           ℊ            \mscrg                                       SCRIPT SMALL G
\u0210B           ℋ            \mscrH                                       SCRIPT CAPITAL H / SCRIPT H
\u0210C           ℌ            \mfrakH                                      BLACK-LETTER CAPITAL H / BLACK-LETTER H
\u0210D           ℍ            \BbbH                                        DOUBLE-STRUCK CAPITAL H / DOUBLE-STRUCK H
\u0210E           ℎ            \Planckconst                                 PLANCK CONSTANT
\u0210F           ℏ            \hslash                                      PLANCK CONSTANT OVER TWO PI / PLANCK CONSTANT OVER 2 PI
\u02110           ℐ            \mscrI                                       SCRIPT CAPITAL I / SCRIPT I
\u02111           ℑ            \Im                                          BLACK-LETTER CAPITAL I / BLACK-LETTER I
\u02112           ℒ            \mscrL                                       SCRIPT CAPITAL L / SCRIPT L
\u02113           ℓ            \ell                                         SCRIPT SMALL L
\u02115           ℕ            \BbbN                                        DOUBLE-STRUCK CAPITAL N / DOUBLE-STRUCK N
\u02116           №            \textnumero                                  NUMERO SIGN / NUMERO
\u02118           ℘            \wp                                          SCRIPT CAPITAL P / SCRIPT P
\u02119           ℙ            \BbbP                                        DOUBLE-STRUCK CAPITAL P / DOUBLE-STRUCK P
\u0211A           ℚ            \BbbQ                                        DOUBLE-STRUCK CAPITAL Q / DOUBLE-STRUCK Q
\u0211B           ℛ            \mscrR                                       SCRIPT CAPITAL R / SCRIPT R
\u0211C           ℜ            \Re                                          BLACK-LETTER CAPITAL R / BLACK-LETTER R
\u0211D           ℝ            \BbbR                                        DOUBLE-STRUCK CAPITAL R / DOUBLE-STRUCK R
\u0211E           ℞            \Elzxrat                                     PRESCRIPTION TAKE
\u02122           ™            \texttrademark, \:tm:                        TRADE MARK SIGN / TRADEMARK
\u02124           ℤ            \BbbZ                                        DOUBLE-STRUCK CAPITAL Z / DOUBLE-STRUCK Z
\u02127           ℧            \mho                                         INVERTED OHM SIGN / MHO
\u02128           ℨ            \mfrakZ                                      BLACK-LETTER CAPITAL Z / BLACK-LETTER Z
\u02129           ℩            \turnediota                                  TURNED GREEK SMALL LETTER IOTA
\u0212B           Å            \Angstrom                                    ANGSTROM SIGN / ANGSTROM UNIT
\u0212C           ℬ            \mscrB                                       SCRIPT CAPITAL B / SCRIPT B
\u0212D           ℭ            \mfrakC                                      BLACK-LETTER CAPITAL C / BLACK-LETTER C
\u0212F           ℯ            \mscre                                       SCRIPT SMALL E
\u02130           ℰ            \mscrE                                       SCRIPT CAPITAL E / SCRIPT E
\u02131           ℱ            \mscrF                                       SCRIPT CAPITAL F / SCRIPT F
\u02132           Ⅎ            \Finv                                        TURNED CAPITAL F / TURNED F
\u02133           ℳ            \mscrM                                       SCRIPT CAPITAL M / SCRIPT M
\u02134           ℴ            \mscro                                       SCRIPT SMALL O
\u02135           ℵ            \aleph                                       ALEF SYMBOL / FIRST TRANSFINITE CARDINAL
\u02136           ℶ            \beth                                        BET SYMBOL / SECOND TRANSFINITE CARDINAL
\u02137           ℷ            \gimel                                       GIMEL SYMBOL / THIRD TRANSFINITE CARDINAL
\u02138           ℸ            \daleth                                      DALET SYMBOL / FOURTH TRANSFINITE CARDINAL
\u02139           ℹ            \:information_source:                        INFORMATION SOURCE
\u0213C           ℼ           \Bbbpi                                       DOUBLE-STRUCK SMALL PI
\u0213D           ℽ           \Bbbgamma                                    DOUBLE-STRUCK SMALL GAMMA
\u0213E           ℾ            \BbbGamma                                    DOUBLE-STRUCK CAPITAL GAMMA
\u0213F           ℿ           \BbbPi                                       DOUBLE-STRUCK CAPITAL PI
\u02140           ⅀           \bbsum                                       DOUBLE-STRUCK N-ARY SUMMATION
